List of misclassified samples:
Image Path | True Label | Predicted Label | Predicted Probability
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_680_486_frame3.jpg | Fake | Real | 0.4899
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_860_frame2.jpg | Real | Fake | 0.5534
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_21__walking_and_outside_surprised__N0WM4GSV_frame1.jpg | Fake | Real | 0.2575
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_05__walking_down_street_outside_angry__BY646B4R_frame7.jpg | Fake | Real | 0.2914
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_869_frame2.jpg | Real | Fake | 0.5167
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_740_frame5.jpg | Real | Fake | 0.5504
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_186_170_frame2.jpg | Fake | Real | 0.2814
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_909_frame2.jpg | Real | Fake | 0.5194
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_158_frame6.jpg | Real | Fake | 0.5380
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_749_659_frame4.jpg | Fake | Real | 0.4976
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_452_frame7.jpg | Real | Fake | 0.6466
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_064_frame6.jpg | Real | Fake | 0.5173
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_19__walking_outside_cafe_disgusted__VK6BF5NV_frame0.jpg | Fake | Real | 0.4321
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_399_frame5.jpg | Real | Fake | 0.5473
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_01__walk_down_hall_angry__6TSGVLHA_frame0.jpg | Fake | Real | 0.3960
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_764_850_frame9.jpg | Fake | Real | 0.2752
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_05__hugging_happy_frame8.jpg | Real | Fake | 0.5471
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_01__walking_and_outside_surprised__JZUXXFRB_frame1.jpg | Fake | Real | 0.3868
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_25_09__walking_outside_cafe_disgusted__5041ODBN_frame0.jpg | Fake | Real | 0.4996
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_235_194_frame5.jpg | Fake | Real | 0.1599
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_02_13__walking_outside_cafe_disgusted__AROBAY8R_frame0.jpg | Fake | Real | 0.3892
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_02__walking_down_indoor_hall_disgust__CP5HFV3K_frame3.jpg | Fake | Real | 0.3984
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_26__exit_phone_room__FGNGC2GT_frame0.jpg | Fake | Real | 0.3232
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_07__walking_down_indoor_hall_disgust__P9QFO50U_frame8.jpg | Fake | Real | 0.3119
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_083_213_frame0.jpg | Fake | Real | 0.4541
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_13__exit_phone_room__3GQ49P2J_frame0.jpg | Fake | Real | 0.3801
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_496_frame4.jpg | Real | Fake | 0.5228
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_509_525_frame2.jpg | Fake | Real | 0.4015
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_880_135_frame0.jpg | Fake | Real | 0.3333
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_692_610_frame7.jpg | Fake | Real | 0.2712
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_115_939_frame0.jpg | Fake | Real | 0.4832
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_923_023_frame5.jpg | Fake | Real | 0.4539
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_02__walking_and_outside_surprised__YVGY8LOK_frame9.jpg | Fake | Real | 0.2083
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_11_07__kitchen_pan__H1YF1M1B_frame0.jpg | Fake | Real | 0.3863
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_935_frame8.jpg | Real | Fake | 0.5648
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_13__outside_talking_still_laughing_frame9.jpg | Real | Fake | 0.5549
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_05__walking_outside_cafe_disgusted__94435UY3_frame3.jpg | Fake | Real | 0.2844
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_128_frame2.jpg | Real | Fake | 0.7038
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_20__secret_conversation_frame3.jpg | Real | Fake | 0.6418
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_795_907_frame3.jpg | Fake | Real | 0.4668
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_196_310_frame7.jpg | Fake | Real | 0.4058
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_058_frame6.jpg | Real | Fake | 0.7326
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_525_509_frame4.jpg | Fake | Real | 0.3756
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_945_frame9.jpg | Real | Fake | 0.5087
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_04__walking_outside_cafe_disgusted__MS2MLJP1_frame0.jpg | Fake | Real | 0.4569
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_699_frame4.jpg | Real | Fake | 0.5802
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_602_397_frame2.jpg | Fake | Real | 0.4795
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_673_728_frame1.jpg | Fake | Real | 0.4328
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_943_frame7.jpg | Real | Fake | 0.5686
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_760_frame4.jpg | Real | Fake | 0.5658
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_425_485_frame0.jpg | Fake | Real | 0.4046
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_07__walking_and_outside_surprised__KAG65PEE_frame0.jpg | Fake | Real | 0.4591
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_930_763_frame0.jpg | Fake | Real | 0.4425
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_03__walking_and_outside_surprised__P1L5PF4I_frame6.jpg | Fake | Real | 0.4245
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_675_608_frame6.jpg | Fake | Real | 0.4194
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_345_259_frame0.jpg | Fake | Real | 0.3652
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_235_194_frame1.jpg | Fake | Real | 0.2525
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_692_610_frame7.jpg | Fake | Real | 0.2868
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_485_425_frame0.jpg | Fake | Real | 0.2301
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_641_662_frame1.jpg | Fake | Real | 0.1083
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_027_frame7.jpg | Real | Fake | 0.7095
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_21__walking_down_indoor_hall_disgust_frame4.jpg | Real | Fake | 0.5704
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_526_frame6.jpg | Real | Fake | 0.5990
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_336_338_frame0.jpg | Fake | Real | 0.4152
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_591_605_frame8.jpg | Fake | Real | 0.4694
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_682_669_frame6.jpg | Fake | Real | 0.3798
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_128_frame3.jpg | Real | Fake | 0.5125
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_567_606_frame2.jpg | Fake | Real | 0.3237
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_586_223_frame8.jpg | Fake | Real | 0.4005
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_309_frame0.jpg | Real | Fake | 0.5215
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_450_frame7.jpg | Real | Fake | 0.7032
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_482_465_frame2.jpg | Fake | Real | 0.3197
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_13__walking_and_outside_surprised__SIA5P4HL_frame2.jpg | Fake | Real | 0.2668
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_18__walk_down_hall_angry__3VP8836C_frame0.jpg | Fake | Real | 0.4378
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__walking_down_indoor_hall_disgust__8Q7JCS95_frame3.jpg | Fake | Real | 0.3107
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_01__walking_down_street_outside_angry_frame7.jpg | Real | Fake | 0.7364
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_368_378_frame0.jpg | Fake | Real | 0.4249
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_17_08__exit_phone_room__CFIY1YEQ_frame0.jpg | Fake | Real | 0.3949
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_387_frame5.jpg | Real | Fake | 0.5576
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_21__walking_and_outside_surprised__N0WM4GSV_frame6.jpg | Fake | Real | 0.4317
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_817_827_frame1.jpg | Fake | Real | 0.4485
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_747_854_frame8.jpg | Fake | Real | 0.4983
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_064_frame5.jpg | Real | Fake | 0.7171
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_863_frame0.jpg | Real | Fake | 0.8560
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_115_frame9.jpg | Real | Fake | 0.7311
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_455_471_frame0.jpg | Fake | Real | 0.4870
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_004_frame8.jpg | Real | Fake | 0.7769
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_699_734_frame9.jpg | Fake | Real | 0.4221
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_14__hugging_happy_frame0.jpg | Real | Fake | 0.5276
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_314_frame5.jpg | Real | Fake | 0.6997
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_243_156_frame9.jpg | Fake | Real | 0.3329
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_10__podium_speech_happy_frame7.jpg | Real | Fake | 0.6575
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_353_383_frame4.jpg | Fake | Real | 0.4454
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_720_frame0.jpg | Real | Fake | 0.5223
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_790_frame4.jpg | Real | Fake | 0.6451
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_522_frame6.jpg | Real | Fake | 0.8997
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_080_frame9.jpg | Real | Fake | 0.5143
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_06__walking_down_indoor_hall_disgust__8U9ULZDT_frame7.jpg | Fake | Real | 0.3598
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_615_687_frame0.jpg | Fake | Real | 0.2421
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__LVZNRK9S_frame2.jpg | Fake | Real | 0.3240
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_004_982_frame7.jpg | Fake | Real | 0.4920
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_727_729_frame0.jpg | Fake | Real | 0.4281
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_642_635_frame2.jpg | Fake | Real | 0.2779
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_07__walking_down_indoor_hall_disgust__KAG65PEE_frame0.jpg | Fake | Real | 0.4535
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_969_897_frame2.jpg | Fake | Real | 0.4978
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_840_800_frame7.jpg | Fake | Real | 0.1673
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_26__talking_angry_couch_frame5.jpg | Real | Fake | 0.7057
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_458_frame1.jpg | Real | Fake | 0.5766
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_06__hugging_happy_frame6.jpg | Real | Fake | 0.6089
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_680_486_frame5.jpg | Fake | Real | 0.4391
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_234_frame0.jpg | Real | Fake | 0.5767
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_094_111_frame3.jpg | Fake | Real | 0.4549
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_10__outside_talking_pan_laughing__ZHJO34DY_frame2.jpg | Fake | Real | 0.4141
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_682_frame3.jpg | Real | Fake | 0.5270
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_141_161_frame3.jpg | Fake | Real | 0.3820
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_475_265_frame0.jpg | Fake | Real | 0.4760
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_756_503_frame6.jpg | Fake | Real | 0.2053
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_013_frame9.jpg | Real | Fake | 0.7194
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_582_172_frame5.jpg | Fake | Real | 0.3751
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_608_675_frame8.jpg | Fake | Real | 0.3407
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_27__walking_down_indoor_hall_disgust_frame8.jpg | Real | Fake | 0.5523
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_283_frame4.jpg | Real | Fake | 0.5097
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_673_728_frame5.jpg | Fake | Real | 0.3706
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_723_704_frame5.jpg | Fake | Real | 0.2732
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_366_473_frame7.jpg | Fake | Real | 0.4467
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_18__walking_and_outside_surprised__V5VHLCOW_frame2.jpg | Fake | Real | 0.3544
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_06__walking_down_street_outside_angry__NMGYPBXE_frame0.jpg | Fake | Real | 0.4697
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_311_387_frame3.jpg | Fake | Real | 0.4967
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_28__walking_outside_cafe_disgusted__R1QD0XDQ_frame3.jpg | Fake | Real | 0.2966
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_13__exit_phone_room__3GQ49P2J_frame1.jpg | Fake | Real | 0.3225
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_404_429_frame0.jpg | Fake | Real | 0.3902
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_840_800_frame4.jpg | Fake | Real | 0.2233
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_765_867_frame3.jpg | Fake | Real | 0.4521
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_291_frame3.jpg | Real | Fake | 0.6528
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_070_057_frame2.jpg | Fake | Real | 0.3076
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_462_467_frame0.jpg | Fake | Real | 0.3539
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_071_frame2.jpg | Real | Fake | 0.7357
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_274_frame4.jpg | Real | Fake | 0.7791
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_452_550_frame4.jpg | Fake | Real | 0.2354
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_140_frame8.jpg | Real | Fake | 0.5001
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_692_frame3.jpg | Real | Fake | 0.5212
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_462_467_frame4.jpg | Fake | Real | 0.4545
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_14__walking_and_outside_surprised__H0VQHGS3_frame4.jpg | Fake | Real | 0.3104
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_609_596_frame2.jpg | Fake | Real | 0.2893
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_157_frame7.jpg | Real | Fake | 0.6193
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_675_608_frame2.jpg | Fake | Real | 0.4621
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_281_474_frame7.jpg | Fake | Real | 0.2079
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_534_frame0.jpg | Real | Fake | 0.5293
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_933_frame6.jpg | Real | Fake | 0.7001
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_608_frame0.jpg | Real | Fake | 0.5987
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_869_780_frame4.jpg | Fake | Real | 0.2793
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_269_frame6.jpg | Real | Fake | 0.5337
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_259_345_frame9.jpg | Fake | Real | 0.4733
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_692_610_frame0.jpg | Fake | Real | 0.4519
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_016_209_frame5.jpg | Fake | Real | 0.2662
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_166_167_frame1.jpg | Fake | Real | 0.4787
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_21_12__walking_and_outside_surprised__J54W3PV1_frame3.jpg | Fake | Real | 0.4473
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_03__walking_and_outside_surprised_frame7.jpg | Real | Fake | 0.7595
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_19__walking_down_indoor_hall_disgust__VK6BF5NV_frame4.jpg | Fake | Real | 0.3617
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_705_707_frame3.jpg | Fake | Real | 0.4572
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_actors_26__outside_talking_still_laughing_frame9.jpg | Real | Fake | 0.6286
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_155_576_frame5.jpg | Fake | Real | 0.3764
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_348_202_frame4.jpg | Fake | Real | 0.4973
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_148_133_frame0.jpg | Fake | Real | 0.4293
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_274_412_frame2.jpg | Fake | Real | 0.3754
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_08__walking_down_indoor_hall_disgust__8Q7JCS95_frame8.jpg | Fake | Real | 0.4407
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/real_youtube_708_frame7.jpg | Real | Fake | 0.6382
G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_13__walking_and_outside_surprised__A1OSUJE9_frame6.jpg | Fake | Real | 0.4570
