image_path,label
D:/Deepfake_Detection_project/frames1/real_18_09__walk_down_hall_angry__3VP8836C_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_07__exit_phone_room__UGGRZJ60_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_15__kitchen_pan_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_09_02__talking_angry_couch__6KUOFMZW_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_12__outside_talking_still_laughing__GHPWDH3C_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_09__kitchen_still__3VP8836C_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_18__outside_talking_still_laughing__OXMEEFUQ_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_25__outside_talking_still_laughing__MI9BDQ7M_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_25__walking_outside_cafe_disgusted__2R46UX3R_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__talking_angry_couch__1KU29EUL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_03__podium_speech_happy__CDSNLDQ8_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_13__talking_against_wall_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_07__kitchen_still__TBLYQBIY_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_13__podium_speech_happy__BFH4F0N8_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_13__kitchen_still__SU8J9CBG_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_18__podium_speech_happy__22UBC0BS_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__talking_against_wall__WIZ7GKOD_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_23__exit_phone_room__X2ZN5Q31_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_03__exit_phone_room__WPT3Z2KN_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_26__talking_angry_couch__SU8SAHTT_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_07__kitchen_pan__NMGYPBXE_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_01__podium_speech_happy__FCNL2OVP_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_10__talking_angry_couch_frame9.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_09__outside_talking_still_laughing__9TDCEK1Q_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_22__talking_angry_couch__XL557XC6_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_24__talking_angry_couch__W1DEM0XM_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_12__outside_talking_still_laughing__2TM4IFSF_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/fake_04__walk_down_hall_angry_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_20_13__outside_talking_pan_laughing__LXLR1B6N_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__outside_talking_pan_laughing__9OM3VE0Y_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__exit_phone_room__KJ221YN0_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_18__exit_phone_room__22UBC0BS_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_26__outside_talking_still_laughing__WX836VLY_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_18__walking_down_street_outside_angry__41UL3HO6_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_15__walk_down_hall_angry__5C1OMK8W_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_17__walking_down_indoor_hall_disgust_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_12_07__talking_against_wall__0VN0A2T3_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_14__walking_down_street_outside_angry__6TEK3ZX0_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_13__walking_down_indoor_hall_disgust__X0EIIJF7_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_24__walking_and_outside_surprised__7E3GY85F_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_09__talking_angry_couch__0IRM5ADD_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_21__exit_phone_room_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_19_23__walking_outside_cafe_disgusted__H4SUVFTL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_25__walking_down_indoor_hall_disgust__M86GQTHK_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_06__walking_down_indoor_hall_disgust__JOG5PB18_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__talking_against_wall__NYHE8D0J_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_10__exit_phone_room__IDX76N5R_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__kitchen_pan__HYMNQ00Q_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_21__talking_angry_couch__MKU99DVX_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_27__outside_talking_pan_laughing__QW05XUUZ_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_20__kitchen_still__VD7BCF1U_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_02__walk_down_hall_angry__78M8S6M6_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_19__walking_and_outside_surprised__VK6BF5NV_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_27__kitchen_pan__GRZ07XTD_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_20__talking_angry_couch__6UBMLXK3_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_26__talking_angry_couch__WX836VLY_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_18__outside_talking_still_laughing__M36D0OJT_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_26__podium_speech_happy__IE9N0ZI9_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_11__walk_down_hall_angry__USLHUQDI_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__talking_angry_couch__88BSFG9O_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_13__outside_talking_still_laughing_frame7.jpg,fake
D:/Deepfake_Detection_project/frames1/real_06_15__podium_speech_happy__QRCD27P8_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__walking_outside_cafe_disgusted__X2ZN5Q31_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_03__outside_talking_pan_laughing__22UBC0BS_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_10__walking_down_street_outside_angry__8YQ2EUQP_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_26__kitchen_still__UMEX6HWU_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_14__podium_speech_happy__Z7EWFA0P_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_25__talking_angry_couch__LZYKF7LK_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_20__walking_down_indoor_hall_disgust__CYD62VPP_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_18__walking_down_street_outside_angry__41UL3HO6_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_03__walk_down_hall_angry_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_25_21__walking_down_street_outside_angry__NFBISHIN_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_07__kitchen_still__R7R86Z62_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_11__podium_speech_happy__8NS148U7_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_13__kitchen_still__BFH4F0N8_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_03__exit_phone_room__7JPPCV50_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_20__exit_phone_room__XWMKFMF6_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_01__kitchen_pan__0S0NS5C6_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_05_16__walk_down_hall_angry__V7BK27TX_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_20__walk_down_hall_angry__MKEWB4SM_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_26__exit_phone_room__FGNGC2GT_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_11__talking_angry_couch__PGC20QSY_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_26__kitchen_pan__34DJQS3E_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_18__outside_talking_pan_laughing__MVXBDKGB_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_07__kitchen_pan_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_23_19__walking_outside_cafe_disgusted__D1K19NUP_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_15__outside_talking_pan_laughing__OMLZILK3_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_08__kitchen_still_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_23_22__kitchen_still__J8JK3NBV_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_02__walking_down_street_outside_angry__6KUOFMZW_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_13__exit_phone_room__7YMTAF29_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_22__outside_talking_pan_laughing__VK6BF5NV_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_15__hugging_happy__X0EIIJF7_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_07__walking_and_outside_surprised__KAG65PEE_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_24__talking_angry_couch__MDSDXSNU_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_24__walk_down_hall_angry__7E3GY85F_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_20__talking_against_wall__ZG0SRZOA_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_19__talking_angry_couch_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_22_19__walking_outside_cafe_disgusted__VK6BF5NV_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__walk_down_hall_angry__MKZTXQ2T_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_01__outside_talking_still_laughing__02HILKYO_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_02__walking_outside_cafe_disgusted__3IUBEKCT_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__outside_talking_pan_laughing__GNIMW95Z_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_07__podium_speech_happy__VOX29AK0_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_12__podium_speech_happy__2TM4IFSF_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__walking_down_indoor_hall_disgust__U6MDWIHG_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_23__walking_outside_cafe_disgusted__WHQ1229T_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_02__talking_angry_couch_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_15_02__walking_down_street_outside_angry__MZWH8ATN_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_15__podium_speech_happy__RF38N10R_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_18__secret_conversation_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_23_24__talking_angry_couch__YR5OVD4S_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_06__kitchen_still_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_26_20__podium_speech_happy__1UEDQ3GY_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_10_19__exit_phone_room__BVVPN5D5_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_06__podium_speech_happy__N8OSN8P6_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_24__walking_and_outside_surprised__7E3GY85F_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_25__exit_phone_room__1KU29EUL_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_14__walking_down_street_outside_angry__6TEK3ZX0_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_01__podium_speech_happy__0XUW13RW_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_07__talking_against_wall__P9QFO50U_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__podium_speech_happy__Q9NSXM88_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_15__meeting_serious__DNUJD8M2_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_25__outside_talking_pan_laughing__BXVA6VQB_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_22__outside_talking_pan_laughing__J671JKCH_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_26__outside_talking_still_laughing__L5BVR5L9_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_11__talking_against_wall__R1NMCHKG_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_20__exit_phone_room__XWMKFMF6_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_01__walking_and_outside_surprised_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_14_03__secret_conversation__0O9TTCJT_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_07__outside_talking_pan_laughing__P9QFO50U_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__talking_against_wall__O4SXNLRL_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_09__outside_talking_still_laughing_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_08_05__exit_phone_room__BGI70HJ5_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_06__walk_down_hall_angry__1IXGY2FK_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/fake_01__podium_speech_happy_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_15__podium_speech_happy__OY4I7ZU8_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_25__talking_against_wall__MUS0X71T_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_20__podium_speech_happy__RAGUKRMK_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_13__talking_angry_couch__00T3UYOR_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_02__talking_angry_couch__U6MDWIHG_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_14__podium_speech_happy__VOX29AK0_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_07__walking_down_street_outside_angry__W3MXGEU9_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_03__outside_talking_still_laughing__D7G6YJON_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__outside_talking_still_laughing__D1K19NUP_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_10__exit_phone_room__W4BDINQ5_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_28_08__kitchen_still__HIOU8Z8I_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_28_05__kitchen_pan__2DK5X0Y0_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_06__walking_outside_cafe_disgusted__ZK95PQDE_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_22_10__kitchen_still__1TXK09OY_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_20__talking_against_wall__9NFWR304_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_07__exit_phone_room__6PHZRQ4H_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/fake_27__walking_and_outside_surprised_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/fake_06__outside_talking_still_laughing_frame0.jpg,fake
D:/Deepfake_Detection_project/frames1/real_25_21__walking_outside_cafe_disgusted__2R46UX3R_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_09__kitchen_pan__HIH8YA82_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_13__kitchen_pan__1ZRIYSSU_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_26__talking_angry_couch_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_12_07__outside_talking_still_laughing__0VN0A2T3_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_06__walk_down_hall_angry__L5BVR5L9_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_25__walking_outside_cafe_disgusted__XKQAYTLI_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_26__exit_phone_room__U5ELHUN5_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_25__walking_outside_cafe_disgusted__0UFFR3U1_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/fake_16__walk_down_hall_angry_frame3.jpg,fake
D:/Deepfake_Detection_project/frames1/real_14_06__walking_down_indoor_hall_disgust__8U9ULZDT_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_01__outside_talking_pan_laughing__UQ0BOBNO_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_18__talking_angry_couch__GRZ07XTD_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_15__outside_talking_pan_laughing__99NHTFBM_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_06__walk_down_hall_angry__L5BVR5L9_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_06__walk_down_hall_angry__L5BVR5L9_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_18__walking_down_street_outside_angry__PT4YKO2R_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_03__hugging_happy__Z6V05FXO_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_02__talking_angry_couch__U6MDWIHG_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_12__outside_talking_pan_laughing__KAG65PEE_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_25__talking_against_wall__NPM0ENKD_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/fake_20__walking_down_street_outside_angry_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_26_25__walking_down_street_outside_angry__PQ41U3IJ_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_13__walking_down_indoor_hall_disgust__KMQ3AW6A_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_05__podium_speech_happy__PRBCE28Z_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_18__kitchen_still__B95S4G6F_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_19__outside_talking_pan_laughing__LVZNRK9S_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_22__talking_against_wall__XL557XC6_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_18__secret_conversation__N72YE748_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_13__walking_outside_cafe_disgusted__AROBAY8R_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_25__walking_outside_cafe_disgusted__G26LG5N7_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_08_28__walk_down_hall_angry__GGCUYQA4_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_21__walking_down_street_outside_angry__YCSEBZO4_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_07__walking_outside_cafe_disgusted__IFSURI9X_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_02__kitchen_still__B95S4G6F_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_04__walking_outside_cafe_disgusted__46TJ9IOJ_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_20__outside_talking_pan_laughing__6SUW7063_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_15__kitchen_still__RK17XFJ9_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_15__kitchen_pan__99NHTFBM_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_27__walking_and_outside_surprised__QW05XUUZ_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_10__walking_and_outside_surprised__W4BDINQ5_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_04__walking_down_indoor_hall_disgust__46TJ9IOJ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_21__podium_speech_happy__NFBISHIN_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_11__talking_against_wall__C8C4FW99_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_25_26__talking_against_wall__8LPKLIRG_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__walk_down_hall_angry__IL675GCI_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_03__talking_against_wall__9NFWR304_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_03__walk_down_hall_angry__1IXGY2FK_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_11__hugging_happy__4OJNJLOO_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_01_21__talking_angry_couch__03X7CELV_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_18__walking_down_indoor_hall_disgust__0YRBHIKG_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_11_06__kitchen_still__C8C4FW99_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/fake_22__kitchen_pan_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_19_23__walking_outside_cafe_disgusted__D1K19NUP_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_07__podium_speech_happy__KM6M2TBT_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_14__exit_phone_room__IRKML4J0_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_03__outside_talking_still_laughing__ZFRX9RKW_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_26_12__talking_angry_couch__BFBNM8FR_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_15__talking_against_wall__RNHLLKSQ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_11__outside_talking_pan_laughing__MX659QU8_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_25__talking_angry_couch__5041ODBN_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_11__kitchen_still__61T622EK_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_25__walking_down_street_outside_angry__5041ODBN_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_06__hugging_happy__S3T7SK9O_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_12__outside_talking_pan_laughing_frame4.jpg,fake
D:/Deepfake_Detection_project/frames1/real_03_15__walking_and_outside_surprised__OY4I7ZU8_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__walk_down_hall_angry__F7U8UY7V_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_09_03__talking_angry_couch__RCETIXYL_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_13__walking_down_street_outside_angry__RVQCPCJF_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_23__walking_down_street_outside_angry__YR5OVD4S_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/fake_28__walking_outside_cafe_disgusted_frame1.jpg,fake
D:/Deepfake_Detection_project/frames1/real_02_27__walking_and_outside_surprised__QW05XUUZ_frame1.jpg,real
D:/Deepfake_Detection_project/frames1/real_27_15__outside_talking_pan_laughing__WZ4MLUAV_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_04__kitchen_still__ITC0C48B_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__talking_angry_couch__1VMZUH1W_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_04_27__walking_outside_cafe_disgusted__2CCI2ND1_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_15__walking_outside_cafe_disgusted__87WSBJP3_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_13_11__talking_against_wall__61T622EK_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_07__meeting_serious__O4SXNLRL_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/real_19_23__podium_speech_happy__D1K19NUP_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_27__walking_down_street_outside_angry__3L1MLH3D_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_23_19__walking_outside_cafe_disgusted__WHQ1229T_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_21_07__walking_down_indoor_hall_disgust__MKU99DVX_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_04__exit_phone_room__QKCCFKBT_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_21__kitchen_still__K7KXUHMU_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/real_20_13__walk_down_hall_angry__43KAHOT2_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/fake_23__outside_talking_still_laughing_frame2.jpg,fake
D:/Deepfake_Detection_project/frames1/real_06_18__exit_phone_room__H9445M6R_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_01__outside_talking_pan_laughing__02HILKYO_frame4.jpg,real
D:/Deepfake_Detection_project/frames1/fake_05__hugging_happy_frame5.jpg,fake
D:/Deepfake_Detection_project/frames1/real_26_12__outside_talking_still_laughing__FWFQ5YB8_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_04__talking_angry_couch__46TJ9IOJ_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__walk_down_hall_angry__PLCQJM81_frame7.jpg,real
D:/Deepfake_Detection_project/frames1/fake_19__exit_phone_room_frame8.jpg,fake
D:/Deepfake_Detection_project/frames1/real_18_12__walking_outside_cafe_disgusted__IKH1LBBY_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_06_25__walk_down_hall_angry__3QQBVBYN_frame3.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_06__talking_against_wall__3K21NFNM_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_07_02__outside_talking_pan_laughing__O4SXNLRL_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_02__walking_and_outside_surprised__3IUBEKCT_frame5.jpg,real
D:/Deepfake_Detection_project/frames1/real_12_07__outside_talking_pan_laughing__0VN0A2T3_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_15_13__hugging_happy__X0EIIJF7_frame6.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_12__walk_down_hall_angry__Z7EWFA0P_frame2.jpg,real
D:/Deepfake_Detection_project/frames1/real_02_14__meeting_serious__3IUBEKCT_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_27__hugging_happy__72BPN7A1_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_18_25__podium_speech_happy__SEGFKFJG_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_03_14__kitchen_still__Q9NSXM88_frame0.jpg,real
D:/Deepfake_Detection_project/frames1/real_14_21__walking_outside_cafe_disgusted__N0WM4GSV_frame9.jpg,real
D:/Deepfake_Detection_project/frames1/real_17_08__talking_against_wall__QOX5NWIJ_frame8.jpg,real
D:/Deepfake_Detection_project/frames1/real_24_23__talking_angry_couch__YR5OVD4S_frame0.jpg,real
