error_type,sample_index,image_path,actual_label,predicted_label,confidence
fake_as_real,4868,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_817_827_frame7.jpg,fake,real,0.5703140199184418
fake_as_real,4873,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_238_282_frame7.jpg,fake,real,0.6209440529346466
fake_as_real,4879,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_25__walking_down_indoor_hall_disgust__FQE07ND1_frame0.jpg,fake,real,0.6865034699440002
fake_as_real,4899,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_986_994_frame6.jpg,fake,real,0.7759694755077362
fake_as_real,4917,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_197_224_frame4.jpg,fake,real,0.5386495590209961
fake_as_real,4931,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_832_762_frame4.jpg,fake,real,0.602927178144455
fake_as_real,4936,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_642_635_frame0.jpg,fake,real,0.8165715634822845
fake_as_real,4947,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_794_779_frame4.jpg,fake,real,0.733576238155365
fake_as_real,4962,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_04__meeting_serious__0XUW13RW_frame4.jpg,fake,real,0.5721258521080017
fake_as_real,4985,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_298_279_frame9.jpg,fake,real,0.5497613549232483
fake_as_real,5021,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_343_363_frame3.jpg,fake,real,0.5416654348373413
fake_as_real,5036,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_15_12__walking_and_outside_surprised__N0SRODQD_frame5.jpg,fake,real,0.5641409456729889
fake_as_real,5045,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_528_510_frame0.jpg,fake,real,0.8539517372846603
fake_as_real,5056,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_236_237_frame6.jpg,fake,real,0.5770145654678345
fake_as_real,5095,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_824_419_frame6.jpg,fake,real,0.6259757578372955
fake_as_real,5100,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_345_259_frame6.jpg,fake,real,0.733025312423706
fake_as_real,5125,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_14__walking_and_outside_surprised__P1L5PF4I_frame1.jpg,fake,real,0.7310945391654968
fake_as_real,5147,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_01__kitchen_pan__0S0NS5C6_frame3.jpg,fake,real,0.738854855298996
fake_as_real,5160,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__walking_outside_cafe_disgusted__H4SUVFTL_frame0.jpg,fake,real,0.5353186428546906
fake_as_real,5214,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_509_525_frame2.jpg,fake,real,0.5634812116622925
fake_as_real,5260,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_619_620_frame7.jpg,fake,real,0.5720353424549103
fake_as_real,5261,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_525_509_frame6.jpg,fake,real,0.7401796877384186
fake_as_real,5324,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_756_503_frame6.jpg,fake,real,0.7844529151916504
fake_as_real,5336,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_120_118_frame2.jpg,fake,real,0.5758098363876343
fake_as_real,5363,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_13__outside_talking_pan_laughing__6K90KFOQ_frame0.jpg,fake,real,0.5435249209403992
fake_as_real,5417,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_249_280_frame6.jpg,fake,real,0.6047912240028381
fake_as_real,5425,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_452_550_frame4.jpg,fake,real,0.6508689820766449
fake_as_real,5427,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_12_25__walking_outside_cafe_disgusted__0SA36BZ5_frame0.jpg,fake,real,0.5290365517139435
fake_as_real,5450,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_923_023_frame5.jpg,fake,real,0.5191566646099091
fake_as_real,5453,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_155_576_frame4.jpg,fake,real,0.7788468897342682
fake_as_real,5479,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_530_594_frame0.jpg,fake,real,0.7362344264984131
fake_as_real,5507,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_18__walk_down_hall_angry__BSOLX3SI_frame3.jpg,fake,real,0.598320722579956
fake_as_real,5516,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_850_764_frame7.jpg,fake,real,0.5231389999389648
fake_as_real,5528,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_653_601_frame2.jpg,fake,real,0.6050956845283508
fake_as_real,5541,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_21__walking_outside_cafe_disgusted__5LWO5ZDA_frame0.jpg,fake,real,0.5334864258766174
fake_as_real,5559,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_947_951_frame2.jpg,fake,real,0.5502547919750214
fake_as_real,5560,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_667_446_frame5.jpg,fake,real,0.6334299743175507
fake_as_real,5601,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_555_516_frame1.jpg,fake,real,0.5857381820678711
fake_as_real,5659,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_14__walking_and_outside_surprised__P1L5PF4I_frame7.jpg,fake,real,0.5245382487773895
fake_as_real,5663,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_09_25__outside_talking_still_laughing__ODAQ7BZL_frame9.jpg,fake,real,0.5798243284225464
fake_as_real,5715,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_355_748_frame1.jpg,fake,real,0.5738056302070618
fake_as_real,5720,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_618_629_frame4.jpg,fake,real,0.5857867896556854
fake_as_real,5728,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_978_975_frame1.jpg,fake,real,0.5540933609008789
fake_as_real,5732,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_319_352_frame1.jpg,fake,real,0.5962750613689423
fake_as_real,5774,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_610_692_frame5.jpg,fake,real,0.5710806250572205
fake_as_real,5776,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_22_24__walking_and_outside_surprised__7E3GY85F_frame6.jpg,fake,real,0.5229203999042511
fake_as_real,5834,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_14_18__walking_down_indoor_hall_disgust__0YRBHIKG_frame4.jpg,fake,real,0.5957341492176056
fake_as_real,5836,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_186_170_frame6.jpg,fake,real,0.5691449642181396
fake_as_real,5848,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_083_213_frame3.jpg,fake,real,0.7548835873603821
fake_as_real,5864,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_052_108_frame7.jpg,fake,real,0.7105004191398621
fake_as_real,5873,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_26_12__walk_down_hall_angry__BFBNM8FR_frame2.jpg,fake,real,0.5241200625896454
fake_as_real,5875,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_06__outside_talking_pan_laughing__NMGYPBXE_frame6.jpg,fake,real,0.5531789362430573
fake_as_real,5902,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_368_378_frame1.jpg,fake,real,0.6998464167118073
fake_as_real,5937,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_12__walking_and_outside_surprised__3K21NFNM_frame7.jpg,fake,real,0.7135931551456451
fake_as_real,5955,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_016_209_frame6.jpg,fake,real,0.5295927822589874
fake_as_real,5987,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_105_180_frame9.jpg,fake,real,0.5738374590873718
fake_as_real,5993,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_14__walking_and_outside_surprised__B014BKVO_frame7.jpg,fake,real,0.7637966722249985
fake_as_real,6003,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_03__walking_down_indoor_hall_disgust__1IXGY2FK_frame6.jpg,fake,real,0.5511660277843475
fake_as_real,6015,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_629_618_frame0.jpg,fake,real,0.6056196093559265
fake_as_real,6016,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_11__walking_down_street_outside_angry__B2H95QXV_frame0.jpg,fake,real,0.5473816394805908
fake_as_real,6019,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_620_619_frame6.jpg,fake,real,0.840397521853447
fake_as_real,6039,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_592_500_frame0.jpg,fake,real,0.6700276732444763
fake_as_real,6048,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_459_430_frame4.jpg,fake,real,0.632514476776123
fake_as_real,6051,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_874_291_frame0.jpg,fake,real,0.5660062432289124
fake_as_real,6052,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_992_980_frame1.jpg,fake,real,0.5718547999858856
fake_as_real,6054,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_01_11__secret_conversation__WIZ7GKOD_frame1.jpg,fake,real,0.65302774310112
fake_as_real,6057,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_481_469_frame1.jpg,fake,real,0.6129200756549835
fake_as_real,6061,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_105_180_frame4.jpg,fake,real,0.5586025416851044
fake_as_real,6088,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_492_325_frame5.jpg,fake,real,0.6969839930534363
fake_as_real,6101,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_765_867_frame7.jpg,fake,real,0.7676465809345245
fake_as_real,6116,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_575_603_frame0.jpg,fake,real,0.5589211881160736
fake_as_real,6125,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_22__walking_and_outside_surprised__J671JKCH_frame7.jpg,fake,real,0.5962161421775818
fake_as_real,6157,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_775_742_frame9.jpg,fake,real,0.5137643814086914
fake_as_real,6174,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_823_584_frame8.jpg,fake,real,0.5881242752075195
fake_as_real,6177,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_531_549_frame8.jpg,fake,real,0.6298151612281799
fake_as_real,6227,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_749_659_frame4.jpg,fake,real,0.6075670123100281
fake_as_real,6233,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_994_986_frame7.jpg,fake,real,0.5440283417701721
fake_as_real,6251,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_115_939_frame8.jpg,fake,real,0.6122979819774628
fake_as_real,6261,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_12__walk_down_hall_angry__B0X1CGG2_frame5.jpg,fake,real,0.5905737280845642
fake_as_real,6274,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_01__meeting_serious__ISF9SP4G_frame0.jpg,fake,real,0.514415055513382
fake_as_real,6303,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_301_262_frame9.jpg,fake,real,0.5025534629821777
fake_as_real,6329,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_06__outside_talking_pan_laughing__DEA1TCLN_frame9.jpg,fake,real,0.5182733833789825
fake_as_real,6333,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_16_05__walking_outside_cafe_disgusted__94435UY3_frame1.jpg,fake,real,0.550719290971756
fake_as_real,6343,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_009_027_frame7.jpg,fake,real,0.6477767527103424
fake_as_real,6344,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_233_995_frame6.jpg,fake,real,0.5334552526473999
fake_as_real,6355,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_711_681_frame9.jpg,fake,real,0.5295495390892029
fake_as_real,6364,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_794_779_frame7.jpg,fake,real,0.5413873791694641
fake_as_real,6371,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_930_763_frame4.jpg,fake,real,0.5227471888065338
fake_as_real,6388,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_583_558_frame1.jpg,fake,real,0.5715839266777039
fake_as_real,6409,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_401_395_frame4.jpg,fake,real,0.7531184703111649
fake_as_real,6413,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_252_266_frame8.jpg,fake,real,0.5348451435565948
fake_as_real,6418,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_468_470_frame3.jpg,fake,real,0.5734221041202545
fake_as_real,6427,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_859_843_frame4.jpg,fake,real,0.6831194758415222
fake_as_real,6432,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_016_209_frame3.jpg,fake,real,0.7300747334957123
fake_as_real,6471,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_06_02__walking_and_outside_surprised__MKZTXQ2T_frame7.jpg,fake,real,0.6698535084724426
fake_as_real,6495,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_345_259_frame0.jpg,fake,real,0.562660276889801
fake_as_real,6513,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_147_055_frame7.jpg,fake,real,0.6697850227355957
fake_as_real,6514,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_12__secret_conversation__1MSOAVLL_frame9.jpg,fake,real,0.70166876912117
fake_as_real,6616,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_171_173_frame5.jpg,fake,real,0.6131973266601562
fake_as_real,6623,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_128_896_frame7.jpg,fake,real,0.6839884519577026
fake_as_real,6645,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_869_780_frame4.jpg,fake,real,0.556930661201477
fake_as_real,6724,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_266_252_frame9.jpg,fake,real,0.6791673004627228
fake_as_real,6728,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_906_847_frame3.jpg,fake,real,0.535895049571991
fake_as_real,6767,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_05_28__walking_down_street_outside_angry__U9LRLJ6N_frame0.jpg,fake,real,0.5070931613445282
fake_as_real,6773,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_345_259_frame3.jpg,fake,real,0.5662215948104858
fake_as_real,6805,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Face2Face_701_579_frame5.jpg,fake,real,0.7589267641305923
fake_as_real,6814,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_13_12__walking_down_indoor_hall_disgust__SIA5P4HL_frame5.jpg,fake,real,0.5630906820297241
fake_as_real,6821,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_872_873_frame8.jpg,fake,real,0.537910670042038
fake_as_real,6838,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_447_431_frame2.jpg,fake,real,0.5100200176239014
fake_as_real,6842,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_255_214_frame5.jpg,fake,real,0.7578773647546768
fake_as_real,6859,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_896_128_frame3.jpg,fake,real,0.509394109249115
fake_as_real,6860,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_368_378_frame7.jpg,fake,real,0.7687894254922867
fake_as_real,6876,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_27_25__walking_down_indoor_hall_disgust__GNIMW95Z_frame8.jpg,fake,real,0.865582287311554
fake_as_real,6898,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_071_054_frame7.jpg,fake,real,0.7491447925567627
fake_as_real,6915,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_641_662_frame1.jpg,fake,real,0.7201971411705017
fake_as_real,6945,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_817_827_frame2.jpg,fake,real,0.5012015998363495
fake_as_real,6946,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceSwap_846_845_frame6.jpg,fake,real,0.6312077939510345
fake_as_real,6950,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_19__walk_down_hall_angry__F7U8UY7V_frame1.jpg,fake,real,0.5544874370098114
fake_as_real,6955,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_06__outside_talking_pan_laughing__OWJY9LQU_frame5.jpg,fake,real,0.5532810091972351
fake_as_real,6956,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_14__walking_and_outside_surprised__H0VQHGS3_frame0.jpg,fake,real,0.678372859954834
fake_as_real,6969,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_185_276_frame2.jpg,fake,real,0.5716371238231659
fake_as_real,6970,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_552_851_frame9.jpg,fake,real,0.6592700481414795
fake_as_real,6983,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_653_601_frame2.jpg,fake,real,0.6980005204677582
fake_as_real,6987,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_24_19__secret_conversation__NPZW2Z9L_frame9.jpg,fake,real,0.8138058632612228
fake_as_real,7009,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_789_753_frame9.jpg,fake,real,0.5700311362743378
fake_as_real,7022,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_711_681_frame8.jpg,fake,real,0.6688028573989868
fake_as_real,7040,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_736_785_frame5.jpg,fake,real,0.5213300883769989
fake_as_real,7090,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_17_08__exit_phone_room__CFIY1YEQ_frame8.jpg,fake,real,0.5439561307430267
fake_as_real,7101,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_836_950_frame0.jpg,fake,real,0.7265380024909973
fake_as_real,7104,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_Deepfakes_333_377_frame8.jpg,fake,real,0.7536970376968384
fake_as_real,7105,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_23_10__outside_talking_pan_laughing__ZHJO34DY_frame2.jpg,fake,real,0.6186145544052124
fake_as_real,7118,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_07__outside_talking_still_laughing__IFSURI9X_frame9.jpg,fake,real,0.5253739058971405
fake_as_real,7127,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_03_18__walking_and_outside_surprised__8HNSXOBW_frame4.jpg,fake,real,0.5581870377063751
fake_as_real,7134,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_049_946_frame7.jpg,fake,real,0.7623946815729141
fake_as_real,7157,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_07_12__outside_talking_pan_laughing__KAG65PEE_frame0.jpg,fake,real,0.5633277297019958
fake_as_real,7196,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_FaceShifter_770_791_frame2.jpg,fake,real,0.7145357728004456
fake_as_real,7208,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_753_789_frame7.jpg,fake,real,0.6079197227954865
fake_as_real,7235,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_601_653_frame8.jpg,fake,real,0.658181369304657
fake_as_real,7237,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_359_317_frame9.jpg,fake,real,0.5146758854389191
fake_as_real,7256,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_18_27__walking_outside_cafe_disgusted__NYHE8D0J_frame1.jpg,fake,real,0.50113645195961
fake_as_real,7258,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_365_307_frame6.jpg,fake,real,0.7967360466718674
fake_as_real,7267,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_DeepFakeDetection_20_25__walking_and_outside_surprised__RSCD7KXO_frame7.jpg,fake,real,0.7176380753517151
fake_as_real,7303,G:/Hiep/Deepfake_Detection/data_preprocessing/frames/frames_mtcnn_rgb_full/fake_NeuralTextures_083_213_frame0.jpg,fake,real,0.5613490641117096
